img,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,id
34.jpg,0.142673016,0.158969969,-0.085788742,0.245187968,0.359072775,-0.34719491,0.266647637,0.339252472,0.270317107,0.231246486,0.637039185,-0.397808075,0.244588524,0.595822632,0.271019608,0.225624129,0.911541224,-0.339528292,0.234295756,0.852218986,0.223938823,0.183475524,0.919276953,-0.349789649,0.204231322,0.880714118,0.171945363,0.538097799,0.511967421,-0.215047881,0.544657409,0.491350085,0.215442002,0.528660059,0.899090707,-0.280798703,0.531925261,0.847837925,0.197526261,0.773578584,0.889774382,-0.111168161,0.755705357,0.853768706,0.398237169,0.789566875,0.85071969,-0.082932867,0.776339591,0.814671457,0.420560002,0.882814527,0.939501047,-0.056105137,0.851105213,0.91731143,0.375201106,1
35-0.png,0.085976183,0.087943137,-0.285832912,0.179861277,0.324394494,-0.598133087,0.205152199,0.296867967,0.173413366,0.165302768,0.658171535,-0.690834939,0.180264071,0.625776172,0.19589971,0.135002911,0.945151925,-0.656909883,0.144614816,0.884930372,0.123042844,0.081661403,0.940601826,-0.687479377,0.098628074,0.898016572,0.050532807,0.510477424,0.535550833,-0.258498758,0.52604872,0.525569737,0.259083271,0.55666846,0.911057234,-0.367755473,0.564397037,0.88585794,0.172511905,0.859722197,0.856386423,-0.150135815,0.860348523,0.846413493,0.410589844,0.877277434,0.794948101,-0.122400463,0.881097913,0.778768778,0.434022784,0.932658672,0.907531261,-0.157272413,0.935406208,0.89756602,0.357034236,1
35.jpg,0.123693138,0.513976872,-0.065892503,0.232947215,0.531258821,-0.26475817,0.242802173,0.520588458,0.234034777,0.22619471,0.708163738,-0.330386072,0.235198826,0.690355122,0.250890523,0.206993252,0.858219981,-0.261798561,0.217507809,0.830780745,0.111854158,0.175544769,0.862968087,-0.278452992,0.188495547,0.838092208,0.054767374,0.470496267,0.580214322,-0.158211902,0.46538192,0.568961501,0.158329919,0.490592152,0.853688955,-0.204092801,0.486650646,0.82755357,0.200992152,0.661998212,0.83264184,-0.027415819,0.647681296,0.818664312,0.360598773,0.674322367,0.806858897,-0.002558423,0.662324905,0.791086376,0.374725491,0.734281301,0.856334686,0.04249518,0.711388528,0.845941722,0.36510995,1
36.jpg,0.221939996,0.218571007,-0.239510313,0.299680173,0.417291105,-0.454218507,0.324587941,0.38610059,0.111463614,0.256111175,0.682448626,-0.526072323,0.28516382,0.645115376,0.111203805,0.186973959,0.888832331,-0.539876401,0.227390572,0.826326013,0.070472486,0.142514229,0.891209483,-0.559395194,0.188455254,0.836256087,0.019000411,0.602789044,0.509013176,-0.210704446,0.598537564,0.490486503,0.211320624,0.634910822,0.843045115,-0.281062484,0.616133988,0.810174704,0.160729513,0.886209428,0.765395761,-0.125422001,0.832332075,0.737534881,0.418128937,0.924440622,0.72937113,-0.101632282,0.873019636,0.695045829,0.448593557,0.910857618,0.885551214,-0.085722275,0.876363516,0.847680271,0.464898586,1
37-0.png,0.047160208,0.14700374,-0.248632565,0.172337204,0.365118146,-0.380502462,0.156783044,0.323686153,0.146245807,0.146169931,0.674123764,-0.381058782,0.148732096,0.604195893,0.189929828,0.115478665,0.931759417,-0.340866446,0.144956946,0.865045547,0.171772465,0.065671444,0.931574464,-0.360131085,0.106740594,0.881218135,0.113144837,0.476290375,0.500011742,-0.17191416,0.461229354,0.477164686,0.171981677,0.541830719,0.918902457,-0.25289768,0.542386293,0.849016666,0.132894829,0.836420536,0.906186581,-0.150726184,0.786361277,0.854080915,0.289862007,0.848282337,0.855828762,-0.131246611,0.80389452,0.806261241,0.306895584,0.912875593,0.934102297,-0.103609815,0.898764968,0.919366002,0.273019433,1
38-0.png,0.063457191,0.215376556,-0.394688785,0.177562505,0.293932796,-0.764118314,0.216732413,0.256175846,0.087495685,0.186624736,0.620004416,-0.820322216,0.218669057,0.529795349,0.212651193,0.13893795,0.894252419,-0.716407418,0.115964204,0.702417195,0.106627032,0.087248474,0.91600889,-0.756058455,0.067499429,0.692558348,0.037827484,0.511701763,0.506892681,-0.265141487,0.523804069,0.473540813,0.264955729,0.581803083,0.885298491,-0.236728206,0.436784714,0.664984345,0.627570689,0.855448604,0.848061323,-0.056694973,0.551918805,0.775411844,0.767481744,0.876627088,0.780337572,-0.031240175,0.581273854,0.784961879,0.783771157,0.961402774,0.937060297,-0.028843682,0.537497103,0.844951272,0.788758755,1
39.jpg,0.232695952,0.184675649,-0.344552338,0.341215789,0.409923792,-0.479373723,0.300941288,0.39203462,-0.035507672,0.324987799,0.675096989,-0.479113311,0.288465261,0.641257167,-0.006970927,0.28718245,0.914621353,-0.455534458,0.258829534,0.850437343,-0.010529467,0.255861044,0.926148891,-0.49132508,0.231842145,0.881767094,-0.06559436,0.561314702,0.582863152,-0.136995092,0.512291551,0.58448571,0.136838898,0.599808872,0.892324805,-0.176476806,0.458411455,0.775119424,0.24126187,0.808485866,0.864989638,-0.023023756,0.540787339,0.883179545,0.369685829,0.823793054,0.819598794,-0.001039879,0.561669767,0.889054537,0.384394407,0.879120588,0.902085185,0.012695681,0.532269657,0.927452028,0.384248257,1
40-0.png,0.018521518,0.17638737,-0.21720545,0.157565966,0.361780345,-0.472723275,0.182132319,0.336255789,0.163468838,0.154325441,0.674580812,-0.550518274,0.191257745,0.587284029,0.203242466,0.151822343,0.928453267,-0.497722059,0.165191129,0.866350174,0.137559786,0.114045307,0.943526685,-0.530540943,0.138304219,0.899787843,0.075078622,0.391940832,0.60122782,-0.172117993,0.405041128,0.600201964,0.172053099,0.496609807,0.892809212,-0.197115183,0.527113914,0.900013208,0.239980996,0.60445565,0.60775584,0.098216198,0.768681407,0.871123552,0.33929348,0.610421419,0.569978356,0.129257053,0.805145204,0.83584249,0.345449686,0.67622453,0.54986769,0.179469869,0.841131449,0.938049674,0.288347274,1
43-0.png,0.036422998,0.153117806,0.035678193,0.189065158,0.328218341,-0.25797686,0.207269669,0.315925926,0.381450534,0.169987708,0.632314205,-0.290069193,0.183280826,0.616592228,0.436517835,0.138002336,0.91558218,-0.200688541,0.155016363,0.875101328,0.386271715,0.093150496,0.92312479,-0.216126323,0.117269717,0.892736256,0.325418055,0.544516861,0.434456319,-0.217870384,0.543118775,0.431649297,0.217887312,0.548807204,0.901048899,-0.290942371,0.554198742,0.872642338,0.139907807,0.861287713,0.80443573,-0.150692791,0.850269735,0.803271055,0.285324335,0.899353325,0.739221275,-0.121242501,0.899510503,0.740217924,0.299864113,0.947782815,0.925799251,-0.075410716,0.938442707,0.92089951,0.231164292,1
43.jpg,0.291005611,0.490050465,0.003645517,0.347925901,0.47732693,-0.182890147,0.367113292,0.445353895,0.207974091,0.355311453,0.637097716,-0.220003173,0.36140734,0.607643604,0.233378112,0.349940747,0.781377852,-0.162641332,0.355981529,0.739286363,0.143176824,0.324168205,0.782004833,-0.166877463,0.329639167,0.751744509,0.101642549,0.533164859,0.532936811,-0.126895785,0.539977491,0.504037917,0.126797989,0.548276722,0.766795814,-0.159387261,0.55677408,0.712273002,0.188773572,0.705175757,0.765377939,-0.034046572,0.696283698,0.713054359,0.294444144,0.720392764,0.729847014,-0.014226988,0.715633869,0.689306855,0.304382712,0.771933794,0.794532597,0.037738618,0.75019294,0.77092576,0.298366785,1
48-0.png,0.045986444,0.234321743,-0.066810973,0.209498197,0.392654866,-0.325338364,0.207032204,0.370423228,0.25131622,0.199763328,0.677787423,-0.342128187,0.205856636,0.655415595,0.286943436,0.187020749,0.93429637,-0.239811227,0.193998903,0.887883067,0.244276077,0.143806159,0.945279062,-0.256099701,0.162644416,0.914166093,0.183590248,0.535136044,0.536910534,-0.173840508,0.511811733,0.54164499,0.173950434,0.584690928,0.905308604,-0.246878505,0.59384042,0.842571497,0.139471248,0.87344414,0.874668896,-0.08294984,0.854831457,0.868236363,0.274034172,0.895834744,0.835512996,-0.059232961,0.887162089,0.821966529,0.286671489,0.939529955,0.915706277,-0.052812103,0.920616567,0.899364829,0.212741867,1
48.jpg,0.290825337,0.409729928,-0.060627975,0.378442705,0.408988595,-0.24610886,0.385188729,0.398115993,0.191168517,0.379705012,0.590587676,-0.303047985,0.387137771,0.554930329,0.210379601,0.359089285,0.73274374,-0.270422757,0.372427583,0.686285496,0.08882273,0.328842342,0.723732889,-0.289661348,0.344140112,0.688663423,0.035454888,0.590960383,0.47113055,-0.139145032,0.582105875,0.466223449,0.139252186,0.625669658,0.699120939,-0.168931648,0.61467731,0.669787526,0.165399626,0.789811373,0.688761115,-0.022518354,0.766400814,0.659480333,0.330497444,0.80166328,0.656758904,-0.00317379,0.780486703,0.62709105,0.346822768,0.846209526,0.713734865,0.022301013,0.818575799,0.691530585,0.353924543,1
51-0.png,0.059050828,0.133762687,-0.15866679,0.18258816,0.358816415,-0.45874691,0.213095456,0.309096217,0.296246797,0.189196676,0.666411519,-0.526516557,0.194288999,0.617897034,0.298042297,0.160513848,0.935497642,-0.464404047,0.16320774,0.852454066,0.178022474,0.111280821,0.933695912,-0.497453809,0.124093078,0.865064979,0.101822034,0.551017165,0.510526836,-0.251668721,0.534131885,0.492099226,0.252020061,0.534707129,0.904816747,-0.34239006,0.551943421,0.846737802,0.304239869,0.833730221,0.865887225,-0.120851748,0.818798542,0.835053027,0.501321256,0.854668379,0.811775684,-0.088221274,0.844223738,0.78434968,0.521096945,0.958991587,0.923382044,-0.031441193,0.934726179,0.885217965,0.497489661,1
51.jpg,0.178123623,0.16809091,-0.189225912,0.30418539,0.352273762,-0.373686016,0.31056127,0.319571674,0.13276276,0.332418442,0.640806496,-0.389501363,0.338466555,0.591000795,0.159356192,0.305035174,0.910159767,-0.368014395,0.320328683,0.813149273,0.132670566,0.264046133,0.926781893,-0.386676699,0.290066421,0.825914443,0.083863862,0.574427485,0.474857181,-0.17977044,0.572386205,0.447318256,0.179963902,0.584021866,0.88264358,-0.226108551,0.585219204,0.800059438,0.1707142,0.807731628,0.757156551,-0.04457875,0.781775892,0.72681582,0.380182475,0.843177557,0.719936967,-0.017095115,0.820314407,0.685112,0.405194908,0.825598776,0.878736675,0.051061027,0.819066942,0.846978903,0.433060646,1
53-0.png,0.02462402,0.123966962,-0.138431385,0.176962554,0.33155632,-0.387752622,0.180726051,0.303049624,0.254900008,0.16281721,0.664428115,-0.422239721,0.171709538,0.630287528,0.269630283,0.148071349,0.960855305,-0.364259839,0.165077716,0.89748466,0.213892087,0.092844248,0.964116812,-0.385680884,0.125953138,0.910646617,0.150595292,0.509459198,0.467794925,-0.215450689,0.504447937,0.452955753,0.215626195,0.533919215,0.928866506,-0.328747958,0.532769918,0.890756845,0.174649969,0.835874438,0.905941367,-0.137609616,0.809559107,0.888896763,0.336250335,0.86098367,0.859736323,-0.105546042,0.84208405,0.835595369,0.353277802,0.92087096,0.941778004,-0.052564822,0.910929739,0.935814738,0.295728892,1
56.jpg,0.159506917,0.095937818,-0.239461169,0.245722353,0.326936066,-0.484954894,0.264951259,0.293660432,0.154815361,0.228188455,0.633943856,-0.55866605,0.243868098,0.59957701,0.173237234,0.201323986,0.903676271,-0.556346476,0.209168702,0.827214956,0.127692759,0.150304943,0.89900887,-0.578981996,0.167827457,0.850218117,0.072511263,0.548714697,0.510739625,-0.212949857,0.56498462,0.49386394,0.213321611,0.597239852,0.870951891,-0.292580903,0.605298996,0.836297989,0.126368076,0.879256368,0.822057009,-0.129602253,0.879958689,0.811492205,0.336316168,0.902561665,0.772137702,-0.108339578,0.902479947,0.758893251,0.356954277,0.948437631,0.885593772,-0.135843024,0.936293662,0.884561896,0.283960015,1
59.jpg,0.223516256,0.182089806,0.03656552,0.300584286,0.374912769,-0.228558674,0.309121847,0.378630817,0.305660307,0.29757449,0.634799182,-0.257482141,0.305039942,0.622597754,0.323652565,0.286472052,0.87160182,-0.197841749,0.295521885,0.84927839,0.285748243,0.248313218,0.881096244,-0.201144576,0.259707719,0.866572142,0.235967487,0.57173878,0.512132764,-0.191115335,0.57766521,0.498336613,0.191635743,0.568854332,0.870417178,-0.277788162,0.578564644,0.828025818,0.129501313,0.817653,0.828432381,-0.151427388,0.804030418,0.809111714,0.282198936,0.835945666,0.777679622,-0.126169056,0.828519642,0.756759465,0.298291236,0.92622143,0.88040942,-0.085722648,0.902889788,0.865745306,0.23808822,1
60.jpg,0.387166619,0.521053135,-0.091046259,0.438171476,0.583716393,-0.200036854,0.448559731,0.572184145,0.11353495,0.439021617,0.703842103,-0.221834868,0.444577992,0.691131413,0.127089381,0.424783677,0.814796805,-0.183560506,0.435967624,0.783218086,0.079209052,0.406829774,0.815202534,-0.189667031,0.417284131,0.789429247,0.053211283,0.57285291,0.63709563,-0.101754576,0.574996293,0.627969444,0.101928607,0.561866641,0.801645041,-0.134060249,0.563511133,0.778773069,0.104320943,0.680905938,0.79876405,-0.03647561,0.66272229,0.773955107,0.21695964,0.68842721,0.771333754,-0.021903737,0.672981262,0.749739289,0.228677183,0.728044391,0.813342214,0.001655524,0.712667465,0.796285272,0.22753711,1
61.jpg,0.386505514,0.390841246,0.041696101,0.441148132,0.510582447,-0.142304868,0.445895702,0.516048372,0.224202678,0.455669969,0.693982065,-0.174285144,0.460904956,0.672620416,0.230835691,0.452904969,0.881835878,-0.148846209,0.472488552,0.849756598,0.210068703,0.4288975,0.898243427,-0.156849816,0.449667573,0.872318447,0.181179434,0.596947432,0.622495472,-0.118972093,0.604364514,0.620169163,0.119166821,0.611605346,0.888094962,-0.179954186,0.616162598,0.855453491,0.060244091,0.773700237,0.881286025,-0.125322238,0.770995259,0.868166804,0.147470817,0.788412154,0.857064962,-0.113761403,0.788418055,0.844211221,0.156182438,0.834649146,0.916347504,-0.105934106,0.833276153,0.906672537,0.118213363,1
62.jpg,0.370126337,0.259968936,-0.709681213,0.468162835,0.389284372,-0.777652502,0.445512533,0.348536044,-0.422073841,0.482894987,0.641053319,-0.858460188,0.484012336,0.564591944,-0.415058285,0.407647878,0.898544669,-0.825083315,0.448342681,0.739635468,-0.459877819,0.388512194,0.923508525,-0.906132519,0.429295957,0.776071608,-0.545262039,0.535046756,0.580471039,-0.058084659,0.513312757,0.592198431,0.057484016,0.675078094,0.560131431,-0.205664784,0.629347801,0.57898736,-0.043094683,0.712834537,0.800430238,-0.020691019,0.698430181,0.830519438,0.162926629,0.711065829,0.837383747,-0.008077163,0.707403183,0.871345043,0.183011398,0.728926897,0.859752893,-0.128531724,0.688290954,0.889714837,0.118808769,1
63.jpg,0.412925512,0.331828833,-0.034112409,0.517429292,0.378862649,-0.222012386,0.529849172,0.390680969,0.215997905,0.509538412,0.60984087,-0.263035297,0.532997251,0.598576427,0.245387629,0.508065701,0.825073838,-0.234100997,0.528841853,0.780908227,0.174030796,0.473933816,0.832654774,-0.246340796,0.501495242,0.797963381,0.124934398,0.753394604,0.466433406,-0.139719442,0.745107949,0.468647361,0.13994357,0.721718192,0.810394108,-0.211242318,0.720587432,0.778791249,0.113981225,0.904251516,0.736926854,-0.03719737,0.896127403,0.731270134,0.269132465,0.923270643,0.693982005,-0.009919181,0.920106292,0.69102782,0.283286363,0.973745346,0.81046164,0.054392025,0.964332581,0.803319573,0.273787439,1
66-0.png,0.017264187,0.178354532,-0.24118039,0.187332839,0.352716267,-0.598437488,0.211647809,0.331706733,0.317663431,0.193665832,0.681978583,-0.682498753,0.220499083,0.650114417,0.333738595,0.179706067,0.948855281,-0.591804028,0.209785968,0.906402946,0.152147159,0.11904797,0.961615324,-0.639032125,0.167967945,0.927582264,0.051769953,0.553274453,0.470384628,-0.310786963,0.560018599,0.459733099,0.311212689,0.557079673,0.890875399,-0.298248589,0.56030494,0.871377349,0.364566326,0.874644697,0.766067326,0.062332992,0.866284966,0.771385908,0.722338557,0.921375513,0.703998804,0.108754009,0.913289607,0.718050718,0.758605123,0.921855688,0.915058494,0.129025519,0.91204375,0.91077441,0.732346654,1
67.jpg,0.183725506,0.231011957,-0.038722288,0.269891679,0.386157602,-0.236271441,0.283679605,0.373603463,0.221814036,0.256647021,0.600228012,-0.260121018,0.26827696,0.577628851,0.230305195,0.241358086,0.798831046,-0.227083236,0.264302522,0.751790106,0.189855456,0.208215207,0.8029989,-0.239622682,0.231963113,0.761921227,0.143953532,0.516983569,0.506166637,-0.150191098,0.520807862,0.498392284,0.150555879,0.611229718,0.78588587,-0.2051882,0.609840274,0.748092473,0.112840474,0.819422126,0.767772317,-0.117583744,0.809759617,0.75820601,0.234976545,0.839899659,0.742787302,-0.101108648,0.832975984,0.734702885,0.246251911,0.921894431,0.80015403,-0.1006134,0.889074087,0.801685512,0.200145051,1
68-0.png,0.117725611,0.309662849,-0.007005425,0.246584326,0.309905887,-0.260194987,0.280701518,0.266301095,0.284561485,0.254279137,0.626293063,-0.279827774,0.289997935,0.537641466,0.347771734,0.223246843,0.881636858,-0.149771303,0.26253736,0.733085275,0.276633918,0.177028209,0.903663874,-0.141156659,0.224358439,0.748871028,0.228443578,0.60742408,0.369204611,-0.149703622,0.607108295,0.342556566,0.14966093,0.601712406,0.818466723,-0.181165934,0.615234494,0.726373494,0.225319743,0.875813067,0.735338211,0.053398859,0.85717833,0.697039247,0.397281826,0.902160525,0.687592626,0.090287097,0.893086374,0.65386945,0.414571464,0.956827164,0.834170818,0.200490683,0.92913115,0.785183787,0.426828355,1
69.jpg,0.157674104,0.222385198,-0.192278042,0.287443519,0.395434409,-0.339308262,0.259082615,0.388284117,0.109647572,0.273559809,0.673747778,-0.360024571,0.230941772,0.644547522,0.137601539,0.17123419,0.880797625,-0.345033169,0.144645691,0.819565177,0.098057151,0.124071836,0.881562591,-0.378090471,0.104956806,0.840961397,0.038413737,0.600802183,0.464553148,-0.145447969,0.566343606,0.479417264,0.145855144,0.587968111,0.847538173,-0.235176235,0.565873086,0.80975759,0.085444607,0.830403924,0.801502943,-0.061933588,0.796140552,0.787004232,0.25917697,0.848987103,0.753310263,-0.032053947,0.819841385,0.733112931,0.279776484,0.928658664,0.862108409,0.057633843,0.884986699,0.838303208,0.303535789,1
70-0.png,0.058770146,0.137621641,-0.145534143,0.18283999,0.356502175,-0.440944821,0.191095054,0.347851843,0.268534869,0.131819159,0.654545724,-0.519226551,0.14550671,0.630207419,0.294876784,0.113824554,0.925576687,-0.508461595,0.124742575,0.867894411,0.230312914,0.07380414,0.930925369,-0.534908235,0.087490439,0.890348971,0.163086757,0.510435402,0.499107659,-0.24462375,0.502986848,0.501429856,0.245098874,0.567796886,0.915228903,-0.323743701,0.554051459,0.880147219,0.215697482,0.836480081,0.885428488,-0.127489209,0.795585871,0.85647589,0.444306552,0.851368606,0.832552433,-0.09635812,0.823066473,0.812211812,0.470629483,0.919288814,0.948014498,-0.073573433,0.883145332,0.933020353,0.426369309,1
78-0.png,0.055534307,0.271621108,-0.144325942,0.220183998,0.369592905,-0.462222457,0.229432598,0.335128188,0.341793597,0.224517137,0.670812786,-0.553503871,0.226190537,0.631095767,0.363341719,0.179007024,0.945423841,-0.505683303,0.191127211,0.853461683,0.171734244,0.127234966,0.945168018,-0.549437046,0.144280225,0.876952946,0.082988508,0.571597576,0.471825957,-0.25993216,0.551743567,0.462856203,0.260253191,0.577377558,0.89928925,-0.33937946,0.563650966,0.85695076,0.245422393,0.854225755,0.87512517,-0.08540456,0.830456257,0.860285521,0.478908122,0.870496333,0.818627238,-0.050621662,0.851984918,0.799712062,0.499744773,0.97141701,0.921882153,0.005903997,0.93611604,0.901260734,0.473778844,1
